id_empresa;id_natureza_juridica;id_endereco;cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;de_situacao
272;10015;10291;53278339000110;1;2/29/1984;MURALHA MATERIAIS PARA CONSTRUCAO LTDA ME;BAIXADA
273;10013;10292;26208694000140;1;4/6/1990;EDMAR APARECIDO GARCIA;BAIXADA
274;10013;10293;12496188000190;1;2/27/1980;LINDUARTE DE MATOS ME;BAIXADA
275;10013;10294;54591094000140;1;7/23/1985;BENEDITO VIEIRA PEDROSO PARANAPANEMA;BAIXADA
276;10013;10295;01433163000120;1;9/13/1996;MARGARIDA MARIA DE MORAES TOBIAS;BAIXADA
277;10015;10296;01142967000170;1;2/22/1985;COMERCIO DE TECIDOS & CONFECCOES LTDA;BAIXADA
278;10015;10297;01712264000130;1;9/23/1985;HERCULINO & BITENCOURT LTDA;BAIXADA
279;10015;10298;02533201000180;1;5/22/1998;C L TEX COMERCIO E SERVICOS EM MAQUINAS LTDA;BAIXADA
280;10074;10299;09790115000100;1;7/6/2008;ELEICAO 2008 DIRCEU DE OLIVEIRA VEREADOR;BAIXADA
281;10015;10300;10436563000180;1;10/23/2008;AMC CONTABILIDADE LTDA ME;BAIXADA
282;10013;10301;12220507000130;1;7/13/2010;LUCIANA FERNANDES DA CRUZ MEI;ATIVA
283;10015;10302;04904391000120;1;2/19/2002;DIPIU COMERCIO DE MOVEIS PARA ESCRITORIO E RESIDENCIA EPP LTDA;ATIVA
284;10015;10303;03901079000110;1;6/28/2000;AUTO PECAS SANTO ANTONIO LTDA ME;ATIVA
285;10013;10304;13876515000100;1;6/29/2011;ALVA FLOR MAGNO TAVARES MEI;ATIVA
286;10035;10305;00516281000130;1;3/30/1995;ASSOCIACAO NOVA UNIAO DOS PEQUENOS HORTIFRUTICULTORES DO SETOR INDUSTRIAL;ATIVA
287;10015;10306;14823970000100;1;1/3/2012;PLANOS DE ASSISTENCIA FUNEBRES E FAMILIARES PRIMICIAS LTDA;ATIVA
288;10015;10307;17001237000190;1;10/10/2012;SPE CONSTRUTORA SA CAVALCANTE LXX LTDA;ATIVA
289;10015;10308;14045278000190;1;6/16/2011;ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME;ATIVA
290;10013;10309;11769325000150;1;3/29/2010;A P RIBEIRO NUTRICIONISTA ME;BAIXADA
291;10013;10310;13649275000100;1;5/16/2011;ROBERTO SOUSA SILVA MEI;BAIXADA
292;10013;10311;15375030000150;1;4/17/2012;GERIVALDO RIBEIRO GOMES MEI;ATIVA
293;10013;10312;14830545000130;1;1/4/2012;MARIA ILDA BARROS DA SILVA MEI;ATIVA
294;10013;10313;15351613000140;1;4/12/2012;LELIO ALMEIDA PINTO BAR E RESTAURANTE ME;ATIVA
295;10015;10314;15359272000150;1;4/13/2012;ELABORAR PROJETOS E MARKETING LTDA ME;ATIVA
296;10015;10315;09719436000100;1;6/1/1970;ARTEFIL ARARIPINA TECIDOS E FIBRAS LTDA;ATIVA
297;10013;10316;13850287000190;1;6/23/2011;LEANDRO ANTUNES DOS SANTOS MEI;ATIVA
298;10013;10317;14023390000120;1;7/12/2011;JURACEMA DE SOUZA LEAO CHAVES ME;ATIVA
299;10015;10318;00849004000300;0;5/28/2010;DISTRIBUIDORA NUNES GAS EPP LTDA;ATIVA
300;10074;10319;15971961000110;1;7/5/2012;ELEICAO 2012 EDMELIA DO NASCIMENTO CARVALHO VEREADOR;BAIXADA
301;10035;10320;13658549000110;1;3/30/2011;ASPROMES ASSOCIACAO DOS PROPRIETARIOS DE MOTOS DO ESPIRITO SANTO;ATIVA
302;10013;10321;14312252000160;1;9/19/2011;JOSE ANDRE DOS SANTOS MEI;ATIVA
303;10013;10322;37564887000150;1;4/6/1993;JOAO ASSIS DE ALENCAR ME;BAIXADA
304;10015;10323;10500306000160;1;11/12/2008;COMUNICARE CLINICA E CONSULTORIA EM FONOAUDIOLOGIA LTDA ME;ATIVA
305;10053;10324;03583686000260;0;1/6/2000;MSU CONSULTORIA E ADMINISTRACAO LTDA ME SC;ATIVA
306;10015;10325;03619841000170;1;1/27/2000;ESQUADRO ESQUADRIAS DE ALUMINIO LTDA ME;BAIXADA
307;10015;10326;88656293000100;1;3/11/1983;REPRESENTACOES BARRIL LTDA;BAIXADA
308;10327;10328;01243305000430;0;12/10/1996;DIPLOMATA SA INDUSTRIAL E COMERCIAL;BAIXADA
309;10013;10329;01786092000140;1;4/14/1997;ALTAMIRO VIEIRA PARAISO ME;BAIXADA
310;10013;10330;03937322000150;1;7/19/2000;D M LUCAS AGUIAR ME;BAIXADA
311;10053;10331;00799074000130;1;8/24/1995;SIQUEIRA ASSESSORIA EMPRESARIAL LTDA ME;BAIXADA
312;10013;10332;16849377000150;1;9/14/2012;LIGIA DA PELONIA BRANCO CABRAL DE MELO MEI;ATIVA
313;10015;10333;03734601013790;0;12/1/2008;GRAFITTE MOVEIS LTDA;ATIVA
314;10015;10334;14814432000140;1;12/23/2011;NASCIMENTO & ARAUJO FRIGORIFICO LTDA ME;ATIVA
315;10013;10335;13871224000110;1;6/28/2011;EDILSON FRANCISCO CARDOSO MEI;ATIVA
316;10015;10336;94064649000110;1;6/3/1991;MADEIREIRA CARONSERRA LTDA ME;ATIVA
317;10015;10337;08360628000100;1;1/17/2006;GRAU PROJETOS EDIFICACOES E EMPREENDIMENTOS LTDA ME;ATIVA
318;10013;10338;15156438000130;1;3/7/2012;WRIAS TEODORO DA SILVA ME;ATIVA
319;10013;10339;15160571000160;1;3/2/2012;J L MELLO JUNIOR PROJETOS;ATIVA
320;10015;10340;10357393000220;0;10/15/2010;MARES PISCINAS LTDA ME;ATIVA
321;10015;10341;08925731000150;1;7/9/2007;FENIX INTERMEDIACAO DE CREDITO LTDA;ATIVA
322;10074;10342;16053467000130;1;7/5/2012;ELEICAO 2012 MARIA APARECIDA BATISTA MATOS DE OLIVEIRA VEREADOR;BAIXADA
323;10013;10343;14737392000180;1;12/8/2011;JOSELITA DIAS RIBEIRO SIMON MEI;ATIVA
324;10013;10344;04569277000190;1;7/18/2001;SANDRA APARECIDA FRANCISCO DA SILVA ME;BAIXADA
325;10013;10345;07921293000270;0;11/23/2009;ANA VALNEIDE ARAUJO;ATIVA
326;10013;10346;10944008000160;1;6/29/2009;PRISCILA BULGARO DE CARVALHO ME;ATIVA
327;10015;10347;05582594000100;1;4/2/2003;JOSINILDO RODRIGUES CONSULTORIA IMOBILIARIA LTDA ME;BAIXADA
328;10015;10348;01051495000140;1;1/31/1996;ADAVANTEL REPRESENTACOES COMERCIAIS LTDA ME;ATIVA
329;10015;10349;57269763000150;1;8/18/1993;IRN ASSESSORIA EMPRESARIAL JURIDICA E COBRANCAS LTDA ME;ATIVA
330;10015;10350;14452737000150;1;10/11/2011;JRM COMERCIO DE ARTIGOS DO VESTUARIO LTDA ME;ATIVA
331;10015;10351;13335552000100;1;3/2/2011;HERIKCA E SIMIONE COMERCIO LTDA ME;ATIVA
332;10013;10352;13878559000160;1;6/29/2011;CLEBIA PAULA DE BRITO GODOI MEI;ATIVA
333;10013;10353;13941989000180;1;7/7/2011;JULIO RIBEIRO DE BARROS MEI;ATIVA
334;10013;10354;15182288000130;1;3/12/2012;MADALENA APARECIDA DE SOUZA CASTRO MEI;ATIVA
335;10013;10355;15553446000110;1;5/18/2012;VANDA AUGUSTA PEREIRA MEI;ATIVA
336;10013;10356;12164098000100;1;7/6/2010;ANTONIO ALTENOR MARQUES MEI;ATIVA
337;10013;10357;07081651000100;1;8/10/2004;JOSE DA SILVA ME;ATIVA
338;10015;10358;17283441000140;1;9/6/1966;CPA PARTICIPACOES SOCIETARIAS LTDA;ATIVA
339;10148;10359;07806565000100;1;11/7/1985;CONDOMINIO EDIFICIO GRANVILLE;ATIVA
340;10035;10360;11050679000140;1;8/3/2009;ASSOCIACAO DE TRANSPORTE COMPLEMENTAR DE PLANALTO;ATIVA
341;10013;10361;13169734000140;1;1/28/2011;SERGIO DOS SANTOS BORGES MEI;ATIVA
342;10013;10362;15190246000140;1;3/13/2012;WILTER JOHNY BELMONT MEI;ATIVA
343;10013;10363;16480744000190;1;7/16/2012;ADILSON DE LIMA ROCHA MEI;BAIXADA
344;10013;10364;14465596000100;1;10/17/2011;CELIA EISERMANN MEI;ATIVA
345;10013;10365;09331590000100;1;1/28/2008;ARI GONCALVES SOARES ME;ATIVA
346;10015;10366;11306905000100;1;11/6/2009;CAPANEMA PNEUS LTDA ME;ATIVA
347;10013;10367;15676707000190;1;6/1/2012;WESLEI KUHNEN ME;ATIVA
348;10013;10368;02300267000120;1;8/12/1977;JOSE RIBEIRO PIAU ME;ATIVA
349;10013;10369;81620106000190;1;1/4/1990;CLEA LEALTINA DE BITTENCOURT REINERT ME;BAIXADA
350;10015;10370;68035252000190;1;6/10/1992;PROJECTO AUTOMACAO E COMERCIO DE MAT ELETRICO LTDA ME;ATIVA
351;10057;10371;14753183000120;1;12/12/2011;LUIS HENRIQUE RAMOS;ATIVA
352;10015;10372;11185206000150;1;3/24/2005;PROMED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA ME;ATIVA
353;10013;10373;95035473000130;1;1/22/1993;ALEXANDRE FERRAZ DUARTE ME;ATIVA
354;10013;10374;66351065000190;1;8/19/1991;JORGE REINALDO MARQUES ME;ATIVA
355;10015;10375;48792485000120;1;7/25/1977;ESTUDIO FOTOLITECNICA LTDA;ATIVA
356;10015;10376;04617529000100;1;7/25/2001;LAFALCE ASSOCIADOS E PARTICIPACOES LTDA ME SC;ATIVA
357;10013;10377;07037992000170;1;10/14/2004;CLOVIS DOMINGUES SOLDAS ME;ATIVA
358;10013;10378;12783179000180;1;10/29/2010;WAGNER DE OLIVEIRA MEI;ATIVA
359;10013;10379;04355056000110;1;3/26/2001;FRANCINILDE RODRIGUES DE PAIVA ME;ATIVA
360;10053;10380;55492623000110;1;2/25/1986;PRESEDE PRESTACAO DE SERVICOS DE DESENHOS LTDA ME;ATIVA
361;10015;10381;11117576000150;1;9/1/2009;C & S PANIFICADORA LTDA ME;BAIXADA
362;10013;10382;11694319000180;1;2/12/2010;ANDERSON JUN MAKITA ME;ATIVA
363;10139;10383;09568108000150;1;5/22/2007;PRP PARTIDO REPUBLICANO PROGRESSISTA;ATIVA
364;10053;10384;00245285000120;1;10/17/1994;SIOUX SERVICE INFORMATICA LTDA ME SC;ATIVA
365;10035;10385;00739428000150;1;8/4/1995;ASSOCIACAO MISSIONARIA EBENEZER;ATIVA
366;10015;10386;05953866000130;1;10/30/2003;CACAU LANCHONETE E PIZZARIA LTDA ME;ATIVA
367;10053;10387;16962677000140;1;9/13/2012;MZT CONSULTORIA IMOBILIARIA LTDA SS;ATIVA
368;10015;10388;12563448000100;1;9/17/2010;BELA VISTA CONSULTORIA E ASSESSORIA LTDA ME;ATIVA
369;10015;10389;00311129000110;1;11/21/1994;LUBIANE COMERCIO DE ROUPAS LTDA;BAIXADA
370;10035;10390;00686049000140;1;7/7/1995;CAIXA ESCOLAR CRIANCA ESPERANCA;BAIXADA
371;10015;10391;00919682000130;1;11/13/1995;KOHLMANN MODAS COMERCIAL LTDA;BAIXADA
372;10015;10392;00539650000100;1;7/17/1979;CONSTRULAGO MATERIAIS PARA CONSTRUCAO LTDA;BAIXADA
373;10015;10393;00416580000100;1;1/19/1995;GUARAREMA MATERIAIS DE CONSTRUCOES LTDA ME;BAIXADA
374;10015;10394;00686974000170;1;7/7/1995;DI BERTOLDI INFORMATICA LTDA;BAIXADA
375;10013;10395;26826255000100;1;11/19/1990;VALDIR BERTOLDO;BAIXADA
376;10013;10396;22260475000150;1;8/27/1986;SEBASTIAO RICARDO CESAR;BAIXADA
377;10013;10397;07362228000170;1;4/4/2005;DANIEL BENVEGNU ME;BAIXADA
378;10015;10398;06276262000160;1;5/26/2004;NAT S INFORMATICA SERVICOS LTDA ME;BAIXADA
379;10013;10399;05487230000140;1;1/17/2003;D J DE OLIVEIRA FEITOZA BEBIDAS ME;BAIXADA
380;10013;10400;06318371000100;1;5/24/2004;LEILIANE DE FATIMA RIBEIRO MOREIRA ME;BAIXADA
381;10074;10401;09760567000130;1;7/6/2008;ELEICAO 2008 JOSE ORLANDO FERRAZ LACERDA VEREADOR;BAIXADA
382;10069;10402;16932888000130;1;9/17/2012;CLINICA RICARDO BORGES SS;ATIVA
383;10053;10403;03905542000100;1;6/21/2000;ALUF INFORMATICA LTDA ME;BAIXADA
384;10013;10404;02686201000110;1;8/18/1998;WILSON FRANCISCO DOS SANTOS FILHO;BAIXADA
385;10035;10405;97526837000100;1;6/13/2011;ASSOCIACAO DO CLUBE DE FUTEBOL DOS VETERANOS DE CAPAO NOVO;ATIVA
386;10015;10406;02484960000280;0;8/31/2005;PLASFORRO PERFIS DE PVC LTDA;ATIVA
387;10013;10407;06084773000180;1;1/9/2004;DIMAS PEREIRA DE SOUZA JUNIOR ME;ATIVA
388;10074;10408;16618671000150;1;8/1/2012;ELEICAO 2012 JANEIDE DA SILVA VEREADOR;BAIXADA
389;10013;10409;03477630000140;1;10/27/1999;R F DO COUTO COMERCIAL ME;BAIXADA
390;10013;10410;02937277000170;1;1/16/1999;MARIA NANCI LAMEIRA ME;ATIVA
391;10015;10411;06042798000110;1;12/17/2003;ARGIREIA COMERCIO E EXTRACAO DE AREIA LTDA ME;ATIVA
392;10139;10412;06658925000100;1;5/26/2003;PARTIDO DOS TRABALHADORES PT;ATIVA
393;10083;10413;02718174000110;1;4/22/1998;S & S COMERCIAL EIRELI EPP;ATIVA
394;10015;10414;07028901000130;1;10/5/2004;FLYING TRANSPORTES E TURISMO LTDA ME;ATIVA
395;10015;10415;11497569000120;1;1/11/2010;AGUIAR LUDOVINO & LEONCINI CURSOS EDUCACIONAIS TELEPRESENCIAIS LTDA;ATIVA
396;10035;10416;54796362000160;1;7/3/1987;CLUBE DAS MAES DE VILA ALEXANDRINA;ATIVA
397;10013;10417;08679162000100;1;2/16/2007;JOAO JOSE DA CRUZ TRANSPORTE ME;ATIVA
398;10015;10418;64807035000110;1;11/1/1990;FARMANIMAL FARMACIA DE MANIPULACAO VETERINARIA LTDA ME;ATIVA
399;10013;10419;15317884000180;1;4/4/2012;JEANINE FERNANDA GOVEIA MEI;ATIVA
400;10013;10420;16941941000160;1;10/2/2012;CLAYTON ROBERTO SANTIAGO MEI;ATIVA
401;10083;10421;05277788000100;1;8/14/2002;SECULO VERDE ALPHAVILLE PAISAGISMO E JARDINAGEM EIRELI;ATIVA
403;10015;10422;54093471000110;1;12/28/1984;GASPAROTO & DARROZ LTDA ME;BAIXADA
404;10013;10423;16774603000180;1;8/30/2012;MARILENE LUIZA PECLA MEI;BAIXADA
405;10013;10424;04251424000180;1;1/22/2001;GERALDO DUTRA DE ABREU ME;ATIVA
406;10015;10425;87120762000100;1;9/9/1966;FARACO & CIA LTDA ME;ATIVA
407;10013;10426;04724398000160;1;10/5/2001;LUCIA VANDA DE SOUSA ME;ATIVA
408;10013;10427;12842235000100;1;11/4/2010;JOAO IRIS TELES NUNES ME;ATIVA
409;10035;10428;06932990000930;0;5/20/1993;DIOCESE DE ZE DOCA;ATIVA
410;10035;10429;08293513000140;1;9/12/2006;ASSOCIACAO DE PAIS AMIGOS DO BASQUETEBOL DE REALEZA;ATIVA
411;10035;10430;01475296000160;1;6/17/1996;APP EIM RIO DOS BANHADOS;ATIVA
412;10015;10431;12077443000160;1;6/11/2010;NARITA E JANSON IMOVEIS LTDA ME;ATIVA
413;10013;10432;13388322000100;1;3/19/2011;LUCIANE COSMO BATISTA MEI;ATIVA
414;10013;10433;10806211000170;1;4/13/2009;M L GISMENES PECAS ME;ATIVA
415;10013;10434;24008849000170;1;3/22/1988;MARIA TEREZA BRITO;BAIXADA
416;10015;10435;14239440000100;1;9/2/2011;ARAUJO PELAGIO INCORPORACAO E EMPREENDIMENTOS IMOBILIARIOS ADMINISTRACAO E PARTICIPACOES LTDA;ATIVA
417;10015;10436;19791896009310;0;9/13/2000;SUPERGASBRAS ENERGIA LTDA;ATIVA
418;10035;10437;12121224000130;1;8/18/1987;CLUBE DE MAES DOS BAIRROS SAO RAIMUNDO E GAMBARRINHA;ATIVA
419;10013;10438;08508919000100;1;12/6/2006;MARIA LUCIA AMORIM DAS MERCES ME;ATIVA
420;10013;10439;45064714000100;1;6/17/1974;A M BRANCO ME;ATIVA
421;10013;10440;05796462000180;1;7/22/2003;DIEGO DE PINHO FARIAS ME;ATIVA
422;10015;10441;04522679000130;1;6/26/2001;RITMO REPRESENTACOES LTDA ME;ATIVA
423;10035;10442;12045619000100;1;12/28/2009;ASSOCIACAO DE MORADORES E AMIGOS DO JARDIM ITAU;ATIVA
424;10015;10443;08190659000160;1;7/19/2006;TECNOESTE COMERCIO DE EQUIPAMENTOS AVICOLAS LTDA ME;ATIVA
425;10013;10444;08961445000140;1;7/5/2007;ADRIANA OLIVEIRA LOPES ARAUJO PRESTAO DE SERVICOS ME;ATIVA
426;10053;10445;69276293000130;1;1/13/1993;POZENATO ASSESSORIA TECNICA PROJETOS E SERVICOS LTDA ME SC;ATIVA
427;10013;10446;84462852000190;1;3/5/1993;WASHINGTON LUIS DE PAULA E SOUZA ME;ATIVA
428;10013;10447;11902017000150;1;5/6/2010;JOSEMAR PINA DOS SANTOS MEI;ATIVA
429;10015;10448;03504150000120;1;11/10/1999;M & A CONSTRUCOES LTDA ME;ATIVA
430;10015;10449;18867903000130;1;11/10/1983;MACIEL & ALVES LTDA;ATIVA
431;10450;10451;10572071154500;0;9/12/1996;SECRETARIA DE EDUCACAO;ATIVA
432;10013;10452;12870677000160;1;11/17/2010;SIRLEIDE LOPES GOMES MEI;ATIVA
433;10013;10453;04810494000120;1;9/13/2001;A DE PAULA COMERCIO ME;ATIVA
434;10013;10454;12465352000100;1;8/31/2010;EDSON GONCALVES DA SILVA MEI;ATIVA
435;10013;10455;11831846000190;1;4/19/2010;MANOEL MORAIS DOS SANTOS MEI;ATIVA
436;10015;10456;25099318000100;1;3/22/1989;SAYONARA MOTEL LTDA ME;ATIVA
437;10057;10457;08480976000110;1;12/1/2006;NELSON MANTOVANI;ATIVA
438;10013;10458;01665705000190;1;2/3/1997;MARIA DE JESUS RIBEIRO DE SANTO AMARO;ATIVA
439;10015;10459;13078757000140;1;7/1/2010;PABLO AMBIENTAL LTDA ME;ATIVA
440;10013;10460;86644432000150;1;10/13/1994;GERALDO DONIZETI VILELA ME;ATIVA
441;10015;10461;64109770000150;1;8/17/1990;BRASILK ESTAMPARIA TEXTIL LTDA ME;ATIVA
442;10013;10462;12775703000170;1;10/28/2010;JANETE DE QUEIROZ PERRET MEI;ATIVA
443;10015;10463;04825302000150;1;12/17/2001;MINAS ONLINE LTDA ME;ATIVA
444;10015;10464;06888507000100;1;3/11/1982;MATECON MATERIAL DE CONSTRUCOES LTDA;BAIXADA
445;10013;10465;08798517000180;1;4/20/2007;EDNA GONCALVES DA SILVA MORAIS ME;BAIXADA
446;10035;10466;09718148000130;1;7/4/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PTB;BAIXADA
447;10015;10467;07351457000190;1;4/26/2005;MERCEARIA NOVA LEOPOLDINA LTDA ME;ATIVA
448;10013;10468;04661933000180;1;8/29/2001;MARILENE DOS SANTOS CORTES ME;ATIVA
449;10035;10469;75180760002170;0;4/16/2010;MITRA DIOCESANA DE PARANAGUA;ATIVA
450;10083;10470;03959127000120;1;7/20/2000;MUNDIAL INDUSTRIA E COMERCIO DE PECAS EIRELI ME;ATIVA
451;10013;10471;15103924000190;1;2/28/2012;FABIANO PEREIRA MEI;ATIVA
452;10013;10472;04894707000140;1;1/21/2002;VALDIENE BERNARDO DE ARAUJO ME;ATIVA
453;10013;10473;12008981000100;1;5/27/2010;MESAQUE REIS DA SILVA ME;ATIVA
454;10035;10474;26509711000180;1;4/27/1992;CONDOMINIO JARDIM AMERICA;ATIVA
455;10015;10475;06871885000180;1;7/27/2004;INSTITUTO COMERCIAL DE PRODUTOS OTICOS LTDA ME;BAIXADA
456;10015;10476;11357342000180;1;11/30/2009;MARCOS FRANCISCO DOS REIS E CIA LTDA ME;ATIVA
457;10015;10477;08721697000100;1;3/13/2007;L LOPES COMERCIO DE EMBALAGENS LTDA ME;ATIVA
458;10015;10478;66820424000100;1;9/3/1991;LAJ EMPREENDIMENTOS E PARTICIPACOES LTDA;BAIXADA
459;10013;10479;07037284000130;1;9/22/2004;EDONIR ANTONIO ROSA ME;ATIVA
460;10013;10480;06824964000130;1;7/12/2004;F G CARVALHO REPRESENTACOES ME;ATIVA
461;10015;10481;08446137000500;0;10/3/2007;MACHADO & MELLO LTDA;ATIVA
462;10015;10482;04190594000100;1;12/12/2000;FARMAGE FARMACIA DE MANIPULACAO EPP LTDA;ATIVA
463;10013;10483;25916255000120;1;7/4/1989;TEMILSON GONCALVES SCHWARTZ ME;ATIVA
464;10013;10484;15624386000180;1;5/30/2012;APARECIDA NASCIMENTO SANTOS ME;ATIVA
465;10013;10485;05467204000150;1;10/7/1977;RAIMUNDO TIBURCIO DE LIMA;BAIXADA
466;10013;10486;03939774000170;1;1/11/1979;BENEDITO RAMOS;BAIXADA
467;10013;10487;02024919000140;1;8/1/1997;MARIANO NOVINSKI ME;ATIVA
468;10035;10488;10169545000180;1;7/16/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL UNICO BA PSC;BAIXADA
469;10015;10489;17491887000160;1;7/30/1982;CARVAO TIO JOAO LTDA ME;BAIXADA
470;10053;10490;31848914000130;1;5/6/1988;CONSTRUTORA CIDRACK LTDA SC;BAIXADA
471;10015;10491;74444209000180;1;3/1/1994;FOX S BRINDES NOBRES LTDA ME;BAIXADA
472;10015;10492;08923814000100;1;6/27/2007;DISTRIBUIDORA D I A DE ITAOCARA LTDA ME;BAIXADA
473;10013;10493;06224697000160;1;4/8/2004;CARLOS HENRIQUE DA SILVA GAMES ME;BAIXADA
474;10015;10494;02908796000100;1;5/25/1981;AGROMAQUINAS SIVAL LTDA ME;BAIXADA
475;10015;10495;02744482000110;1;7/1/1998;DERIVADOS DE LEITE E CARNE DE BUBALINOS LTDA;BAIXADA
476;10013;10496;13316722000100;1;3/1/2011;JOSE MAURICIO CORREIA ME;BAIXADA
477;10015;10497;39826375000140;1;4/1/1994;SCHAEFFER IMOVEIS LTDA ME;BAIXADA
478;10035;10498;14286731000150;1;9/14/2011;FRENTE POR UM PARA MAIS FORTE PLEBISCITO 2011;BAIXADA
479;10035;10499;10182315000150;1;7/18/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR AM PPS;BAIXADA
480;10013;10500;10905547000190;1;6/16/2009;JOAO CARLOS FLAUZINO ITAPEVA ME;BAIXADA
481;10015;10501;08004405000100;1;5/8/2006;SPYKIDS COMPUTERS SERVICOS EM INFORMATICA LTDA ME;BAIXADA
482;10013;10502;82965351000100;1;3/11/1991;OSNI PROVESI;BAIXADA
483;10015;10503;43863687000100;1;8/29/1973;GILTON DO BRASIL IND QUIMICA E FARMACEUTICA LTDA;BAIXADA
484;10013;10504;64996218000120;1;12/11/1990;ADALTO PAES LANDIM;BAIXADA
485;10013;10505;80152713000100;1;1/21/1971;NELSON DE MELO CHAGAS;BAIXADA
486;10013;10506;65429367000170;1;1/29/1991;ROSANGELA LOPES P PAULISTA;BAIXADA
487;10015;10507;62239843000100;1;2/12/1990;MMT ELETRONICA IND E COM LTDA;BAIXADA
488;10015;10508;76756196000100;1;4/29/1983;JOFAWI COMERCIO DE ARMARINHOS LTDA;BAIXADA
489;10013;10509;92130442000170;1;5/17/1988;NEUZA SEVERO FONTE;BAIXADA
490;10013;10510;21601919000100;1;4/6/1983;PAULO DOS SANTOS;BAIXADA
491;10013;10511;16726705000120;1;4/28/1981;J MOREIRA DE ARRUDA;BAIXADA
492;10015;10512;17140401000140;1;9/20/1971;INDUSTRIA E COM DE ARTEFATOS DE CIM BANDEIRANTE LTDA;BAIXADA
493;10015;10513;56189426000190;1;8/14/1986;BERCAS COMERCIO DE CONFECCOES LTDA;BAIXADA
494;10015;10514;37219672000100;1;6/4/1992;CPD INFORMATICA LTDA;BAIXADA
495;10013;10515;77150381000110;1;5/24/1977;JOAO OTILO SCHMIDT ME;BAIXADA
496;10013;10516;26572347000100;1;9/6/1990;MARIA DE LOURDES RODRIGUES CAMPOS;BAIXADA
497;10013;10517;20164661000160;1;9/19/1984;TEREZINHA MOTTA SANTOS;BAIXADA
498;10013;10518;20014007000170;1;5/2/1992;MARIO LUCIO DOS SANTOS;BAIXADA
499;10013;10519;89069686000180;1;3/1/1977;ADILES SOUZA DA SILVA;BAIXADA
500;10013;10520;40878407000130;1;3/27/1992;ZOMAR JOSE DOS REIS;BAIXADA
501;10013;10521;16008500000100;1;4/14/1988;SILMAR MARTINS ARRUDA;BAIXADA
502;10013;10522;56166754000170;1;8/6/1986;CELSO MACEDO IBRAHIM ASSIS;BAIXADA
503;10013;10523;48138853000110;1;10/6/1976;DORIVAL TORRES SONSINI;BAIXADA
504;10013;10524;60074143000170;1;3/1/1989;FRANCISCO CARRION SANCHES;BAIXADA
505;10013;10525;94598794000180;1;5/8/1992;LOURDES MACHADO MODAS;BAIXADA
506;10013;10526;45504818000180;1;2/18/1981;JURANDI RODRIGUES FIGUEIREDO;BAIXADA
507;10013;10527;66334814000170;1;8/7/1991;MARIA ANGELICA MARQUES DOS REIS;BAIXADA
508;10013;10528;47846647000100;1;12/22/1981;FRANCISCO GONCALVES DE OLIVEIRA BAR;BAIXADA
509;10013;10529;53681342000180;1;8/8/1984;VICENTE BARROS SETUBAL;BAIXADA
510;10053;10530;66051145000120;1;7/15/1991;GRAPHIS ENGENHARIA E CONSULTORIA LTDA SC;BAIXADA
511;10035;10531;21624861000110;1;1/17/1986;CONSORCIO MENDES JUNIOR CARIOCA CHRIST NIELSEN TIBAGI;BAIXADA
512;10013;10532;96653605000150;1;5/11/1993;MARIA EUGENIA P ZACARATTO;BAIXADA
513;10184;10533;11065608000110;1;8/11/2009;CLUBE DE INVESTIMENTO TUPI;ATIVA
514;10013;10534;01640616000190;1;1/16/1997;CLAUDIO MARCIO FITTIPALDI LUCIO ME;ATIVA
515;10015;10535;04282635000180;1;2/13/2001;S M EXPOSICAO E EVENTOS LTDA ME;BAIXADA
516;10035;10536;01158654000100;1;4/15/1996;AGROTEC JUNIOR CONSULTORIA;ATIVA
517;10537;10538;09177354000180;1;10/31/2007;COOPERATIVA PINHAIS DE PRESTACAO DE SERVICOS;ATIVA
518;10013;10539;05815409000180;1;8/8/2003;CARMENI JOAO GIUNTI NETO ME;ATIVA
519;10013;10540;15571546000170;1;5/22/2012;EZEQUIEL RIBEIRO GUILHERME MEI;ATIVA
520;10013;10541;13417990000100;1;3/23/2011;ANA LUCIA DE JESUS SILVA SANTANA ME;ATIVA
521;10013;10542;12605845000190;1;9/29/2010;J A SOUSA COMERCIO DE CEREAIS ME;ATIVA
522;10015;10543;10825512000140;1;5/11/2009;3D HOUSE EPP LTDA;ATIVA
523;10013;10544;11084648000100;1;8/26/2009;ANDERSON MARCOS DE MENEZES SABINO TATUAGEM;ATIVA
524;10035;10545;11368135000120;1;3/25/2009;ASSOCIACAO BENEFICENTE AUE DE CULTURA E ARTES;ATIVA
525;10013;10546;11497170000140;1;1/13/2010;MARIA ELENA SARTORIO GALEANO EVENTOS E CIDADANIA ME;ATIVA
526;10148;10547;11164096000140;1;7/16/2009;CONDOMINIO RESIDENCIAL SPAZIO SAN GENARO;ATIVA
527;10013;10548;15703970000120;1;6/14/2012;JULIO CESAR SILVA TRANSPORTADORA ME;ATIVA
528;10013;10549;16626528000100;1;8/2/2012;DOMINGOS RODRIGUES PALITO TOMAZ MEI;ATIVA
